"Vx","Vy","Yaw","YawRate","latitude","longitude","el","x_gps_cg","y_gps_cg","y","nu","r","dPsi","dy","mu","h","r_d","kappa","u_del","uUser","uOpt","blendingRatio","uOut","M"
-0.010718200233974011,-0.0019843614837357255,-1.6155412259840451,0.0044,42.301179498739636,-83.69750990207223,273.92962646484375,0.99,0,-0.0267687120103222,-0.005517696734814349,0.0008300000000000001,-2.694820163010756,-0.0051700286909758695,-0.010618005888048152,8,2.7601363628409114e-05,0.0023066340769313854,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.537352113215116
-0.010718003677617953,-0.0031924937448963814,-1.6155722259791183,0.00318,42.30117949772355,-83.6975099017058,273.9296875,0.99,0,-0.02670013358211057,-0.0019843614837357255,0.0044,-2.9909694850059525,-0.0016356432617864953,-0.010718200233974011,8,2.5164989433250167e-05,0.002308641694781667,0.021212614378080055,0.0,0.5303153594520014,1,0.5303153594520014,9.352271669971117
-0.010516771091373634,-0.0040223752882135085,-1.6155632259931991,0.0024400000000000003,42.30117949793236,-83.69750990289236,273.92974853515625,0.99,0,-0.026837420237856333,-0.00808552262295201,-0.0016600000000000002,-2.532173261886723,-0.007729928664126683,-0.010816610195012571,8,3.115925156535986e-05,0.002307303282529128,0.0,0.0,0.5303153594520014,1,0.5303153594520014,7.837579793519239
-0.009814157741739288,-0.0017976994426117839,-1.6155722260086245,0.004880000000000001,42.30117949813997,-83.69750990419314,273.9298095703125,0.99,0,-0.026825510405076285,-0.009751178316337674,-0.00335,-2.4120163411179245,-0.009413769921213327,-0.010216404209175248,8,3.2642854922055814e-05,0.0023113185193425895,0.0,0.0,0.5303153594520014,1,0.5303153594520014,7.355448775824138
-0.00961413508350436,-0.0055175418713593865,-1.6155782260064546,0.0011200000000000001,42.30117949773877,-83.69750990571215,273.92987060546875,0.99,0,-0.026909868210069156,-0.008012476468601171,-0.0014000000000000002,-2.479301839661418,-0.007695893166181849,-0.009614042313775979,8,2.8926554225800562e-05,0.0023113185193425895,0.0,0.0,0.5303153594520014,1,0.5303153594520014,7.5676951474017375
-0.009213964055376006,-0.008126194595267599,-1.6156092260274875,-0.00152,42.30117949729929,-83.69750990584052,273.92987060546875,0.99,0,-0.02703946515543261,-0.003347854508932776,0.0034100000000000003,-2.832360327563717,-0.00304037081857179,-0.00941281707586024,8,2.3071074028678783e-05,0.0023093109003263193,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.681637454695302
-0.00931414751165892,-0.00808763581554838,-1.6155802260492544,-0.0014800000000000002,42.30117949863972,-83.69750990762209,273.92987060546875,0.99,0,-0.02708450050770778,-0.00616560176771581,0.0005600000000000001,-2.5792530865487375,-0.005866198837138487,-0.00911271508618021,8,2.5423046659542123e-05,0.0023106493126336864,0.0,0.0,0.5303153594520014,1,0.5303153594520014,7.883133038115
-0.010017613961754414,-0.014648251614809937,-1.6156432260365357,-0.008400000000000001,42.301179497040735,-83.69750990662321,273.9299621582031,0.99,0,-0.02718716104801616,-0.0031422375540593635,0.0034200000000000003,-2.861295683920342,-0.0028246985122738857,-0.009715180167798773,8,2.357967945850057e-05,0.0023093109003263193,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.77310980631558
-0.010220459249643866,-0.005273209982579631,-1.6156052260551954,0.0008700000000000001,42.3011794978883,-83.69750990749156,273.9300231933594,0.99,0,-0.027262012237277068,-0.005273209982579631,0.0008700000000000001,-2.697776657583864,-0.004938243437383162,-0.010220459249643866,8,2.6543141689625334e-05,0.0023079724881275225,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.257352401555824
-0.01002694096255965,-0.002662091523878442,-1.6156212260401563,0.003,42.301179498817895,-83.69750990826594,273.9300537109375,0.99,0,-0.027177632505778575,-0.002662091523878442,0.003,-2.9146093577143093,-0.0023346263621613537,-0.01002694096255965,8,2.3971388748334848e-05,0.0023106493126336864,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.941390334297985
-0.009333169404440267,-0.005291965569494181,-1.6156982260484893,-0.00017,42.3011794976776,-83.69750990651528,273.9301452636719,0.99,0,-0.027233468760516903,-0.005291965569494181,-0.00017,-2.6583871841368056,-0.004984941027580698,-0.009333169404440267,8,2.4776759125275354e-05,0.0023093109003263193,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.133089704493237
-0.005641435609667586,-0.0014058412555055526,-1.6156932260499701,0.0031000000000000003,42.3011794976928,-83.69750990631462,273.9301452636719,0.99,0,-0.027317192259133094,-0.0014058412555055526,0.0031000000000000003,-2.929963085650943,-0.0012212429927520895,-0.005641435609667586,8,1.3418470542957806e-05,0.0023079724881275225,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.98997335891453
4.918876925111498e-05,-0.005333173021360072,-1.615790226019028,-0.0016500000000000002,42.301179495917836,-83.69750990607317,273.9300842285156,0.99,0,-0.027102553984874416,-0.0014058412555055526,0.0031000000000000003,-2.92996383009434,-0.0012212387611459116,-0.005641435609667586,8,1.343792425028151e-05,0.0023113185193425895,0.0,0.0,0.5303153594520014,1,0.5303153594520014,8.989752790076695
0.021054305400291795,-0.002463401840054152,-1.6158732260039717,0.0014700000000000002,42.30117948545786,-83.69750990445272,273.9300842285156,0.99,0,-0.027189964524313298,-0.005333173021360072,-0.0016500000000000002,-1.594268064114294,-0.005331930777345405,4.918876925111498e-05,8,1.2366446422930855e-05,0.0023186797839444863,0.0,0.0,0.5303153594520014,1,0.5303153594520014,4.77451480822134
0.03955677835445322,-0.0019207486415988985,-1.615902226000248,0.0020700000000000002,42.30117947125665,-83.69750990486978,273.9299621582031,0.99,0,-0.027315997968351817,0.00212937230892735,0.00619,0.0381529079588705,0.0011455259660279,0.02995630445920606,8,6.999609106637993e-05,0.0023307254920548375,0.0,0.0,0.2741617822507322,0,0.0,0.5179645142864846
0.06205886946012667,-0.0053331536587861595,-1.6159252259953556,-0.0013800000000000002,42.30117945126178,-83.6975099054868,273.92974853515625,0.99,0,-0.027193485906470964,-0.0019207486415988985,0.0020700000000000002,-0.08133371958672164,-0.0032175403216788577,0.03955677835445322,8,9.331172275573356e-05,0.002356155317448653,-0.021212614378080055,0.0,0.03276305884744675,0,0.0,0.2413318669803989
0.06205886946012667,-0.0053331536587861595,-1.6159252259953556,-0.0013800000000000002,42.3011794184709,-83.69750990479889,273.92962646484375,0.99,0,-0.027248054294116673,-0.0053331536587861595,-0.0013800000000000002,-0.11857194158123718,-0.007368268510034096,0.06205886946012667,8,0.00014880175176216774,0.002388946411090227,0.0,0.0,0.41935564202904013,0.012950088443330475,0.005430692653485704,0.3112039579496476
