"Vx","Vy","Yaw","YawRate","latitude","longitude","el","x_gps_cg","y_gps_cg","y","nu","r","dPsi","dy","mu","h","r_d","kappa","u_del","uUser","uOpt","blendingRatio","uOut","M"
-0.008952422848207664,0.007393022429119111,-1.623408251153534,0.005030000000000001,42.30122945668437,-83.69750946125573,274.0560302734375,0.99,0,-0.05737398444771935,0.007393022429119111,0.005030000000000001,2.40887708767555,0.007766125598938304,-0.008952422848207664,8,2.4785732781919573e-05,0.0021347771197924408,0.0,0.0,-0.5303153594520014,1,-0.5303153594520014,7.548175495739082
-0.009050339914646903,0.001222135528122293,-1.6234212511523705,-0.0011,42.30122945741854,-83.6975094611189,274.05584716796875,0.99,0,-0.05738156803047275,0.001222135528122293,-0.0011,2.9649219199883383,0.0016050624975411706,-0.009050339914646903,8,1.9492801448762287e-05,0.0021344467730339653,-0.021212614378080055,0.0,-0.5303153594520014,1,-0.5303153594520014,9.183135708935808
-0.009148174797736138,0.004585275417431105,-1.6233982511463,0.0024000000000000002,42.30122945904371,-83.69750946051873,274.0558166503906,0.99,0,-0.05738397583908974,0.004585275417431105,0.0024000000000000002,2.6345451216993743,0.004969117796300262,-0.009148174797736138,8,2.1838367891234966e-05,0.0021341164251208297,0.0,0.0,-0.5303153594520014,1,-0.5303153594520014,8.07334151913063
-0.009244101169911395,0.0032540373764192694,-1.6234622511359387,0.00126,42.301229462007406,-83.69750945948458,274.05548095703125,0.99,0,-0.05730343421094404,-0.0017741753566070488,-0.003920000000000001,-2.9944996024102934,-0.0013798738757561757,-0.00924619557503785,8,2.0076883897138498e-05,0.0021324646879510734,0.0,0.0,0.5303153594520014,1,0.5303153594520014,9.805128635536128
-0.009344059144812598,-0.0041036656946355325,-1.623452251131912,-0.00617,42.30122946259307,-83.69750945911193,274.0553894042969,0.99,0,-0.0572949795208666,-0.0041036656946355325,-0.00617,-2.7702530490860786,-0.003703196390616751,-0.009344059144812598,8,2.1749308090041077e-05,0.0021311432986033463,0.04242522875616011,0.0,0.5303153594520014,1,0.5303153594520014,8.858861028451008
-0.009441964504632803,0.003981447448224055,-1.623464251123231,0.0021000000000000003,42.30122946487708,-83.69750945825577,274.05523681640625,0.99,0,-0.057254767022858324,0.003981447448224055,0.0021000000000000003,2.700054591018294,0.004378889432835959,-0.009441964504632803,8,2.182783735500122e-05,0.002130152256148891,0.0,0.0,-0.5303153594520014,1,-0.5303153594520014,8.550674337256627
-0.009544067236586375,0.00011919513636007937,-1.6234782511102575,-0.0019000000000000002,42.301229467972504,-83.69750945699278,274.0549621582031,0.99,0,-0.05716868690796132,0.0021783092396739485,0.00018,2.874690814205038,0.0025819281043253776,-0.009544085237956065,8,2.0840220631099538e-05,0.0021288308657319184,-0.04242522875616011,0.0,-0.5303153594520014,1,-0.5303153594520014,9.069210902128773
-0.009746085689405425,0.005848242584550675,-1.6234612511080257,0.0037900000000000004,42.301229470067014,-83.69750945669489,274.0547790527344,0.99,0,-0.057112114582468336,0.005848242584550675,0.0037900000000000004,2.5586462747031513,0.006256877491099814,-0.009746085689405425,8,2.4177721196270376e-05,0.002127179129617443,0.0,0.0,-0.5303153594520014,1,-0.5303153594520014,7.937296417958437
-0.009948236773598663,-0.0021942198845485094,-1.6235062511004372,-0.004430000000000001,42.301229475986226,-83.69750945551883,274.05438232421875,0.99,0,-0.05705347900138023,-0.0021942198845485094,-0.004430000000000001,-2.9670309756168596,-0.001769302508682736,-0.009948236773598663,8,2.1643386601918873e-05,0.0021245363498377376,0.0,0.0,0.5303153594520014,1,0.5303153594520014,9.71824645424728
-0.009650422280852148,0.0013967835729126084,-1.6235142510894462,-0.0009100000000000001,42.30122947852164,-83.69750945414285,274.0542297363281,0.99,0,-0.05702737556634585,0.0013967835729126084,-0.0009100000000000001,2.9553194430558074,0.0018058611294559448,-0.009650422280852148,8,2.069376771296234e-05,0.0021222239169476974,0.04242522875616011,0.0,-0.5303153594520014,1,-0.5303153594520014,9.221372234441315
